year,file,page,schema,detected_type,tables_on_page,table_rows_estimate
2016,Water_canals_2016.pdf,1,river,Canal,1,21
2016,Water_canals_2016.pdf,2,river,Drain/STP/WTP,1,18
2016,Water_canals_2016.pdf,3,coastal,Canal,1,19
2016,Water_canals_2016.pdf,4,coastal,Canal,1,19
2016,Water_canals_2016.pdf,5,river,Canal,1,21
2016,Water_canals_2016.pdf,6,river,Canal,1,18
2016,Water_canals_2016.pdf,7,river,Canal,1,17
2016,Water_canals_2016.pdf,8,coastal,Drain/STP/WTP,1,23
2016,Water_canals_2016.pdf,9,coastal,Coastal,1,23
2016,Water_canals_2016.pdf,10,coastal,River,1,24
2016,Water_canals_2016.pdf,11,river,Drain/STP/WTP,1,15
2016,Water_canals_2016.pdf,12,river,River,1,18
2016,Water_canals_2016.pdf,13,coastal,Canal,1,21
2016,Water_canals_2016.pdf,14,river,Drain/STP/WTP,1,20
2016,Water_canals_2016.pdf,15,river,River,1,18
2016,Water_canals_2016.pdf,16,river,River,1,21
2016,Water_canals_2016.pdf,17,river,Canal,1,20
2016,Water_canals_2016.pdf,18,river,Canal,1,15
2016,Water_canals_2016.pdf,19,river,Canal,1,17
2016,Water_Ground_Water_2016.pdf,1,groundwater,River,1,27
2016,Water_Ground_Water_2016.pdf,2,groundwater,Groundwater,1,39
2016,Water_Ground_Water_2016.pdf,3,groundwater,Groundwater,1,11
2016,Water_Ground_Water_2016.pdf,4,groundwater,Pond/Tank,1,34
2016,Water_Ground_Water_2016.pdf,5,river,Pond/Tank,1,34
2016,Water_Ground_Water_2016.pdf,6,groundwater,Pond/Tank,1,36
2016,Water_Ground_Water_2016.pdf,7,river,River,1,27
2016,Water_Ground_Water_2016.pdf,8,groundwater,Groundwater,1,21
2016,Water_Ground_Water_2016.pdf,9,groundwater,Groundwater,1,24
2016,Water_Ground_Water_2016.pdf,10,groundwater,Groundwater,1,22
2016,Water_Ground_Water_2016.pdf,11,groundwater,Groundwater,1,22
2016,Water_Ground_Water_2016.pdf,12,groundwater,Groundwater,1,25
2016,Water_Ground_Water_2016.pdf,13,groundwater,Groundwater,1,38
2016,Water_Ground_Water_2016.pdf,14,groundwater,Drain/STP/WTP,1,36
2016,Water_Ground_Water_2016.pdf,15,groundwater,Groundwater,1,36
2016,Water_Ground_Water_2016.pdf,16,groundwater,Groundwater,1,35
2016,Water_Ground_Water_2016.pdf,17,groundwater,Groundwater,1,36
2016,Water_Ground_Water_2016.pdf,18,river,River,1,16
2016,Water_Ground_Water_2016.pdf,19,groundwater,Pond/Tank,1,17
2016,Water_Ground_Water_2016.pdf,20,groundwater,Groundwater,1,43
2016,Water_Ground_Water_2016.pdf,21,groundwater,Groundwater,1,24
2016,Water_Ground_Water_2016.pdf,22,groundwater,River,1,31
2016,Water_Ground_Water_2016.pdf,23,groundwater,Groundwater,1,17
2016,Water_Ground_Water_2016.pdf,24,groundwater,Groundwater,1,33
2016,Water_Ground_Water_2016.pdf,25,river,River,1,21
2016,Water_Ground_Water_2016.pdf,26,river,River,1,10
2016,Water_Ground_Water_2016.pdf,27,groundwater,Groundwater,1,16
2016,Water_Ground_Water_2016.pdf,28,groundwater,Groundwater,1,20
2016,Water_Ground_Water_2016.pdf,29,groundwater,River,1,24
2016,Water_Ground_Water_2016.pdf,30,groundwater,River,1,24
2016,Water_Ground_Water_2016.pdf,31,groundwater,Groundwater,1,31
2016,Water_Ground_Water_2016.pdf,32,groundwater,Groundwater,1,22
2016,Water_Ground_Water_2016.pdf,33,river,River,1,26
2016,Water_Ground_Water_2016.pdf,34,river,River,1,25
2016,Water_Ground_Water_2016.pdf,35,river,River,1,29
2016,Water_Ground_Water_2016.pdf,36,river,River,1,16
2016,Water_Ground_Water_2016.pdf,37,groundwater,Groundwater,1,11
2016,Water_Ground_Water_2016.pdf,38,groundwater,Pond/Tank,1,23
2016,Water_Ground_Water_2016.pdf,39,groundwater,Groundwater,1,28
2016,Water_Ground_Water_2016.pdf,40,river,River,1,11
2016,Water_Ground_Water_2016.pdf,41,groundwater,Groundwater,1,26
2016,Water_Ground_Water_2016.pdf,42,river,Drain/STP/WTP,1,26
2016,Water_Ground_Water_2016.pdf,43,groundwater,Groundwater,1,25
2016,Water_Ground_Water_2016.pdf,44,groundwater,Groundwater,1,13
2016,Water_Ground_Water_2016.pdf,45,groundwater,Groundwater,1,30
2016,Water_Ground_Water_2016.pdf,46,groundwater,Groundwater,1,32
2016,Water_Ground_Water_2016.pdf,47,groundwater,Groundwater,1,14
2016,Water_karnataka_2016.pdf,1,river,River,1,22
2016,Water_karnataka_2016.pdf,2,river,River,1,9
2016,Water_Minor_River_2016.pdf,1,river,River,1,8
2016,Water_Minor_River_2016.pdf,2,river,River,1,14
2016,Water_Minor_River_2016.pdf,3,river,River,1,20
2016,Water_Minor_River_2016.pdf,4,river,River,1,20
2016,Water_Minor_River_2016.pdf,5,river,River,1,20
2016,Water_Minor_River_2016.pdf,6,river,River,1,7
2016,Water_Minor_River_2016.pdf,7,river,River,1,11
2016,Water_Minor_River_2016.pdf,8,river,River,1,8
2016,Water_Minor_River_2016.pdf,9,river,River,1,23
2016,Water_Minor_River_2016.pdf,10,river,River,1,30
2016,Water_Minor_River_2016.pdf,11,river,River,1,27
2016,Water_Minor_River_2016.pdf,12,river,River,1,13
2016,Water_Minor_River_2016.pdf,13,river,River,1,20
2016,Water_Minor_River_2016.pdf,14,river,River,1,17
2016,Water_Minor_River_2016.pdf,15,river,River,1,17
2016,Water_Minor_River_2016.pdf,16,river,River,1,20
2016,Water_Minor_River_2016.pdf,17,river,River,1,17
2016,Water_Minor_River_2016.pdf,18,river,River,1,16
2016,Water_Minor_River_2016.pdf,19,river,River,1,9
2016,Water_Minor_River_2016.pdf,20,river,River,1,19
2016,Water_Minor_River_2016.pdf,21,river,River,1,10
2016,Water_Minor_River_2016.pdf,22,river,River,1,19
2016,Water_Minor_River_2016.pdf,23,river,River,1,21
2016,Water_Minor_River_2016.pdf,24,river,River,1,21
2016,Water_Minor_River_2016.pdf,25,river,River,1,25
2016,Water_Minor_River_2016.pdf,26,river,River,1,16
2016,Water_Minor_River_2016.pdf,27,river,River,1,21
2016,Water_Minor_River_2016.pdf,28,river,River,1,8
2016,Water_Minor_River_2016.pdf,29,river,River,1,25
2016,Water_Minor_River_2016.pdf,30,river,River,1,27
2016,Water_pond_tanks_2016.pdf,1,river,River,1,11
2016,Water_pond_tanks_2016.pdf,2,river,Pond/Tank,1,24
2016,Water_pond_tanks_2016.pdf,3,river,Pond/Tank,1,20
2016,Water_pond_tanks_2016.pdf,4,river,Pond/Tank,1,12
2016,Water_pond_tanks_2016.pdf,5,river,River,1,9
2016,Water_pond_tanks_2016.pdf,6,river,Pond/Tank,1,11
2016,Water_pond_tanks_2016.pdf,7,river,River,1,17
2016,Water_pond_tanks_2016.pdf,8,river,Pond/Tank,1,22
2016,Water_pond_tanks_2016.pdf,9,river,Pond/Tank,1,21
2016,Water_pond_tanks_2016.pdf,10,river,River,1,12
2016,Water_pond_tanks_2016.pdf,11,river,River,1,15
2016,Water_pond_tanks_2016.pdf,12,river,River,1,24
2016,Water_pond_tanks_2016.pdf,13,river,River,1,16
2016,Water_pond_tanks_2016.pdf,14,river,River,1,13
2016,Water_pond_tanks_2016.pdf,15,river,Pond/Tank,1,27
2016,Water_pond_tanks_2016.pdf,16,river,Pond/Tank,1,32
2016,Water_pond_tanks_2016.pdf,17,river,Pond/Tank,1,33
2016,Water_pond_tanks_2016.pdf,18,river,Pond/Tank,1,32
2016,Water_pond_tanks_2016.pdf,19,river,Pond/Tank,1,33
2016,Water_pond_tanks_2016.pdf,20,river,Pond/Tank,1,14
2016,Water_pond_tanks_2016.pdf,21,river,Pond/Tank,1,27
2016,Water_pond_tanks_2016.pdf,22,river,Pond/Tank,1,13
2016,Water_pond_tanks_2016.pdf,23,river,Pond/Tank,1,11
2016,Water_pond_tanks_2016.pdf,24,river,Pond/Tank,1,26
2016,Water_pond_tanks_2016.pdf,25,river,Pond/Tank,1,22
2016,Water_pond_tanks_2016.pdf,26,coastal,Coastal,1,24
2016,Water_pond_tanks_2016.pdf,27,coastal,Coastal,1,15
2016,Water_pond_tanks_2016.pdf,28,river,Pond/Tank,1,28
2016,Water_pond_tanks_2016.pdf,29,river,Pond/Tank,1,18
2016,Water_pond_tanks_2016.pdf,30,river,River,1,21
2016,Water_pond_tanks_2016.pdf,31,river,Pond/Tank,1,17
2016,Water_pond_tanks_2016.pdf,32,river,Pond/Tank,1,23
2016,Water_pond_tanks_2016.pdf,33,river,Pond/Tank,1,16
2016,Water_pond_tanks_2016.pdf,34,river,Canal,1,17
2016,Water_pond_tanks_2016.pdf,35,river,River,1,25
2016,Water_pond_tanks_2016.pdf,36,river,River,1,19
2016,Water_pond_tanks_2016.pdf,37,river,River,1,22
2016,Water_pond_tanks_2016.pdf,38,river,Pond/Tank,1,27
2016,Water_pond_tanks_2016.pdf,39,river,Pond/Tank,1,29
2016,Water_pond_tanks_2016.pdf,40,river,Pond/Tank,1,22
2016,Water_pond_tanks_2016.pdf,41,river,Pond/Tank,1,22
2016,Water_pond_tanks_2016.pdf,42,river,Pond/Tank,1,19
2016,Water_pond_tanks_2016.pdf,43,river,River,1,16
2016,Water_pond_tanks_2016.pdf,44,river,River,1,25
2016,Water_Quality_data_of_River_2016.pdf,1,river,River,1,29
2016,Water_Quality_data_of_River_2016.pdf,2,river,River,1,24
2016,Water_Quality_data_of_River_2016.pdf,3,river,River,1,15
2016,Water_Quality_data_of_River_2016.pdf,4,river,River,1,22
2016,Water_Quality_data_of_River_2016.pdf,5,river,River,1,24
2016,Water_Quality_data_of_River_2016.pdf,6,river,Drain/STP/WTP,1,23
2016,Water_Quality_data_of_River_2016.pdf,7,river,River,1,11
2016,Water_Quality_data_of_River_2016.pdf,8,river,River,1,32
2016,Water_Quality_data_of_River_2016.pdf,9,river,River,1,39
2016,Water_Quality_data_of_River_2016.pdf,10,river,River,1,17
2016,Water_Quality_data_of_River_2016.pdf,11,river,River,1,23
2016,Water_Quality_data_of_River_2016.pdf,12,river,River,1,14
2016,Water_Quality_data_of_River_2016.pdf,13,river,River,1,22
2016,Water_Quality_data_of_River_2016.pdf,14,river,River,1,24
2016,Water_Quality_data_of_River_2016.pdf,15,river,River,1,17
2016,Water_Quality_data_of_River_2016.pdf,16,river,River,1,22
2016,Water_Quality_data_of_River_2016.pdf,17,river,River,1,24
2016,Water_Quality_data_of_River_2016.pdf,18,river,River,1,19
2016,Water_Quality_data_of_River_2016.pdf,19,river,River,1,19
2016,Water_Quality_data_of_River_2016.pdf,20,river,River,1,19
2016,Water_Quality_data_of_River_2016.pdf,21,river,River,1,23
2016,Water_Quality_data_of_River_2016.pdf,22,river,River,1,21
2016,Water_Quality_data_of_River_2016.pdf,23,river,River,1,9
2016,Water_Quality_data_of_River_2016.pdf,24,river,River,1,34
2016,Water_Quality_data_of_River_2016.pdf,25,river,River,1,13
2016,Water_Quality_data_of_River_2016.pdf,26,river,River,1,17
2016,Water_Quality_data_of_River_2016.pdf,27,river,River,1,16
2016,Water_Quality_data_of_River_2016.pdf,28,river,River,1,21
2016,Water_Quality_data_of_River_2016.pdf,29,river,River,1,20
2016,Water_Quality_data_of_River_2016.pdf,30,river,River,1,13
2016,Water_Quality_data_of_River_2016.pdf,31,river,River,1,23
2016,Water_Quality_data_of_River_2016.pdf,32,river,River,1,8
2016,Water_Quality_data_of_River_2016.pdf,33,river,River,1,18
2016,Water_Quality_data_of_River_2016.pdf,34,river,River,1,19
2016,Water_Quality_data_of_River_2016.pdf,35,river,River,1,23
2016,Water_Quality_data_of_River_2016.pdf,36,river,River,1,8
2016,Water_Quality_data_of_River_2016.pdf,37,river,River,1,22
2016,Water_Quality_data_of_River_2016.pdf,38,river,River,1,20
2016,Water_Quality_data_of_River_2016.pdf,39,river,River,1,8
2016,Water_Quality_data_of_River_2016.pdf,40,river,River,1,19
2016,Water_Quality_data_of_River_2016.pdf,41,river,River,1,17
2016,Water_Quality_data_of_River_2016.pdf,42,river,River,1,19
2016,Water_Quality_data_of_River_2016.pdf,43,river,River,1,20
2016,Water_Quality_data_of_River_2016.pdf,44,river,River,1,8
2016,Water_Quality_data_of_River_2016.pdf,45,river,River,1,22
2016,Water_Quality_data_of_River_2016.pdf,46,river,River,1,15
2016,Water_Quality_data_of_River_2016.pdf,47,river,River,1,12
2016,Water_Quality_data_of_River_2016.pdf,48,river,River,1,18
2016,Water_Quality_data_of_River_2016.pdf,49,river,River,1,18
2016,Water_Quality_data_of_River_2016.pdf,50,river,River,1,19
2016,Water_Quality_data_of_River_2016.pdf,51,river,River,1,18
2016,Water_Quality_data_of_River_2016.pdf,52,river,River,1,18
2016,Water_Quality_data_of_River_2016.pdf,53,river,River,1,21
2016,Water_Quality_data_of_River_2016.pdf,54,river,Pond/Tank,1,19
2016,Water_Quality_data_of_River_2016.pdf,55,river,River,1,11
2016,Water_Quality_data_of_River_2016.pdf,56,river,River,1,19
2016,Water_Quality_data_of_River_2016.pdf,57,river,River,1,17
2016,Water_Quality_data_of_River_2016.pdf,58,river,River,1,18
2016,Water_Quality_data_of_River_2016.pdf,59,river,River,1,10
2016,Water_Quality_data_of_River_2016.pdf,60,river,River,1,20
2016,Water_Quality_data_of_River_2016.pdf,61,river,River,1,21
2016,Water_Quality_data_of_River_2016.pdf,62,river,River,1,11
2016,Water_Quality_data_of_River_2016.pdf,63,river,River,1,20
2016,Water_Quality_data_of_River_2016.pdf,64,river,River,1,20
2016,Water_Quality_data_of_River_2016.pdf,65,river,River,1,11
2016,Water_Quality_data_of_River_2016.pdf,66,river,River,1,11
2016,Water_Quality_data_of_River_2016.pdf,67,river,River,1,22
2016,Water_Quality_data_of_River_2016.pdf,68,river,River,1,21
2016,Water_Quality_data_of_River_2016.pdf,69,river,Canal,1,19
2016,Water_Quality_data_of_River_2016.pdf,70,river,Canal,1,19
2017,Water_Ground_Water_2017.pdf,1,groundwater,River,1,26
2017,Water_Ground_Water_2017.pdf,2,groundwater,Groundwater,1,32
2017,Water_Ground_Water_2017.pdf,3,groundwater,Pond/Tank,1,34
2017,Water_Ground_Water_2017.pdf,4,groundwater,Groundwater,1,5
2017,Water_Ground_Water_2017.pdf,5,groundwater,Pond/Tank,1,34
2017,Water_Ground_Water_2017.pdf,6,groundwater,Pond/Tank,1,38
2017,Water_Ground_Water_2017.pdf,7,groundwater,Pond/Tank,1,35
2017,Water_Ground_Water_2017.pdf,8,groundwater,Groundwater,1,7
2017,Water_Ground_Water_2017.pdf,9,groundwater,Groundwater,1,13
2017,Water_Ground_Water_2017.pdf,10,groundwater,Groundwater,2,16
2017,Water_Ground_Water_2017.pdf,11,groundwater,Groundwater,1,13
2017,Water_Ground_Water_2017.pdf,12,groundwater,Groundwater,1,31
2017,Water_Ground_Water_2017.pdf,13,groundwater,Drain/STP/WTP,1,36
2017,Water_Ground_Water_2017.pdf,14,groundwater,Groundwater,1,36
2017,Water_Ground_Water_2017.pdf,15,groundwater,Groundwater,1,16
2017,Water_Ground_Water_2017.pdf,16,groundwater,Groundwater,1,30
2017,Water_Ground_Water_2017.pdf,17,river,River,1,11
2017,Water_Ground_Water_2017.pdf,18,groundwater,Pond/Tank,2,15
2017,Water_Ground_Water_2017.pdf,19,groundwater,Groundwater,1,30
2017,Water_Ground_Water_2017.pdf,20,river,River,1,9
2017,Water_Ground_Water_2017.pdf,21,groundwater,Groundwater,2,22
2017,Water_Ground_Water_2017.pdf,22,groundwater,River,7,42
2017,Water_Ground_Water_2017.pdf,23,groundwater,Groundwater,7,45
2017,Water_Ground_Water_2017.pdf,24,groundwater,Groundwater,7,28
2017,Water_Ground_Water_2017.pdf,25,groundwater,Groundwater,1,30
2017,Water_Ground_Water_2017.pdf,26,river,River,1,27
2017,Water_Ground_Water_2017.pdf,27,groundwater,Groundwater,1,3
2017,Water_Ground_Water_2017.pdf,28,groundwater,Groundwater,1,9
2017,Water_Ground_Water_2017.pdf,29,groundwater,Groundwater,1,23
2017,Water_Ground_Water_2017.pdf,30,groundwater,Groundwater,1,14
2017,Water_Ground_Water_2017.pdf,31,groundwater,River,1,31
2017,Water_Ground_Water_2017.pdf,32,river,Pond/Tank,1,21
2017,Water_Ground_Water_2017.pdf,33,groundwater,Pond/Tank,1,25
2017,Water_Ground_Water_2017.pdf,34,groundwater,Groundwater,1,25
2017,Water_Ground_Water_2017.pdf,35,groundwater,Groundwater,1,33
2017,Water_Ground_Water_2017.pdf,36,river,River,1,36
2017,Water_Ground_Water_2017.pdf,37,river,River,1,35
2017,Water_Ground_Water_2017.pdf,38,river,River,1,11
2017,Water_Ground_Water_2017.pdf,39,groundwater,Groundwater,1,4
2017,Water_Ground_Water_2017.pdf,40,groundwater,Pond/Tank,1,21
2017,Water_Ground_Water_2017.pdf,41,groundwater,Groundwater,1,26
2017,Water_Ground_Water_2017.pdf,42,groundwater,Drain/STP/WTP,1,32
2017,Water_Ground_Water_2017.pdf,43,river,River,1,16
2017,Water_Ground_Water_2017.pdf,44,groundwater,Groundwater,1,27
2017,Water_Ground_Water_2017.pdf,45,groundwater,Groundwater,1,30
2017,Water_Ground_Water_2017.pdf,46,groundwater,Groundwater,1,25
2017,Water_pond_tanks_2017.pdf,1,river,Pond/Tank,13,60
2017,Water_pond_tanks_2017.pdf,2,river,Pond/Tank,12,57
2017,Water_pond_tanks_2017.pdf,3,river,Pond/Tank,18,66
2017,Water_pond_tanks_2017.pdf,4,river,Pond/Tank,12,56
2017,Water_pond_tanks_2017.pdf,5,river,River,10,40
2017,Water_pond_tanks_2017.pdf,6,river,Pond/Tank,10,36
2017,Water_pond_tanks_2017.pdf,7,river,Pond/Tank,5,39
2017,Water_pond_tanks_2017.pdf,8,river,Pond/Tank,5,43
2017,Water_pond_tanks_2017.pdf,9,river,Pond/Tank,5,43
2017,Water_pond_tanks_2017.pdf,10,river,Pond/Tank,10,47
2017,Water_pond_tanks_2017.pdf,11,river,Pond/Tank,5,34
2017,Water_pond_tanks_2017.pdf,12,river,Pond/Tank,12,51
2017,Water_pond_tanks_2017.pdf,13,river,River,11,44
2017,Water_pond_tanks_2017.pdf,14,river,Pond/Tank,15,50
2017,Water_pond_tanks_2017.pdf,15,river,Canal,11,35
2017,Water_pond_tanks_2017.pdf,16,river,River,5,28
2017,Water_pond_tanks_2017.pdf,17,river,Pond/Tank,10,43
2017,Water_pond_tanks_2017.pdf,18,river,Pond/Tank,5,34
2017,Water_pond_tanks_2017.pdf,19,river,Pond/Tank,10,36
2017,Water_pond_tanks_2017.pdf,20,river,River,11,39
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,1,river,Canal,7,50
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,2,coastal,Canal,7,50
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,3,river,Canal,7,46
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,4,coastal,Coastal,1,39
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,5,coastal,Coastal,1,40
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,6,coastal,Coastal,1,14
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,7,river,River,2,36
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,8,river,Pond/Tank,1,40
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,9,river,River,2,37
2017,Water_Quality_Canals_Sea_Water_Drains_STPs_2017.pdf,10,river,River,1,27
2017,Water_Quality_data_of_River_2017.pdf,1,river,River,2,42
2017,Water_Quality_data_of_River_2017.pdf,2,river,River,2,45
2017,Water_Quality_data_of_River_2017.pdf,3,river,River,2,44
2017,Water_Quality_data_of_River_2017.pdf,4,river,River,2,46
2017,Water_Quality_data_of_River_2017.pdf,5,river,River,2,45
2017,Water_Quality_data_of_River_2017.pdf,6,river,River,2,46
2017,Water_Quality_data_of_River_2017.pdf,7,river,River,2,45
2017,Water_Quality_data_of_River_2017.pdf,8,river,River,2,46
2017,Water_Quality_data_of_River_2017.pdf,9,river,River,2,45
2017,Water_Quality_data_of_River_2017.pdf,10,river,River,2,45
2017,Water_Quality_data_of_River_2017.pdf,11,river,River,2,46
2017,Water_Quality_data_of_River_2017.pdf,12,river,River,2,38
2017,Water_Quality_Rivers_2017.pdf,1,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,2,river,River,1,26
2017,Water_Quality_Rivers_2017.pdf,3,river,River,2,36
2017,Water_Quality_Rivers_2017.pdf,4,river,River,1,29
2017,Water_Quality_Rivers_2017.pdf,5,river,River,2,40
2017,Water_Quality_Rivers_2017.pdf,6,river,River,1,32
2017,Water_Quality_Rivers_2017.pdf,7,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,8,river,River,1,31
2017,Water_Quality_Rivers_2017.pdf,9,river,River,1,26
2017,Water_Quality_Rivers_2017.pdf,10,river,River,1,31
2017,Water_Quality_Rivers_2017.pdf,11,river,River,2,41
2017,Water_Quality_Rivers_2017.pdf,12,river,River,1,32
2017,Water_Quality_Rivers_2017.pdf,13,river,River,1,29
2017,Water_Quality_Rivers_2017.pdf,14,river,River,1,32
2017,Water_Quality_Rivers_2017.pdf,15,river,River,1,32
2017,Water_Quality_Rivers_2017.pdf,16,river,River,1,34
2017,Water_Quality_Rivers_2017.pdf,17,river,River,2,64
2017,Water_Quality_Rivers_2017.pdf,18,river,River,1,59
2017,Water_Quality_Rivers_2017.pdf,19,river,River,2,63
2017,Water_Quality_Rivers_2017.pdf,20,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,21,river,River,1,34
2017,Water_Quality_Rivers_2017.pdf,22,river,River,1,34
2017,Water_Quality_Rivers_2017.pdf,23,river,River,1,30
2017,Water_Quality_Rivers_2017.pdf,24,river,River,1,35
2017,Water_Quality_Rivers_2017.pdf,25,river,River,2,42
2017,Water_Quality_Rivers_2017.pdf,26,river,River,1,27
2017,Water_Quality_Rivers_2017.pdf,27,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,28,river,River,1,23
2017,Water_Quality_Rivers_2017.pdf,29,river,River,1,30
2017,Water_Quality_Rivers_2017.pdf,30,river,River,1,34
2017,Water_Quality_Rivers_2017.pdf,31,river,River,2,43
2017,Water_Quality_Rivers_2017.pdf,32,river,River,1,31
2017,Water_Quality_Rivers_2017.pdf,33,coastal,River,1,13
2017,Water_Quality_Rivers_2017.pdf,34,river,River,1,31
2017,Water_Quality_Rivers_2017.pdf,35,river,River,1,30
2017,Water_Quality_Rivers_2017.pdf,36,river,River,1,26
2017,Water_Quality_Rivers_2017.pdf,37,river,River,1,29
2017,Water_Quality_Rivers_2017.pdf,38,river,River,1,23
2017,Water_Quality_Rivers_2017.pdf,39,river,River,1,32
2017,Water_Quality_Rivers_2017.pdf,40,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,41,river,River,2,39
2017,Water_Quality_Rivers_2017.pdf,42,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,43,river,River,2,38
2017,Water_Quality_Rivers_2017.pdf,44,river,River,1,24
2017,Water_Quality_Rivers_2017.pdf,45,river,River,1,25
2017,Water_Quality_Rivers_2017.pdf,46,river,River,1,29
2017,Water_Quality_Rivers_2017.pdf,47,river,River,1,34
2017,Water_Quality_Rivers_2017.pdf,48,river,River,1,27
2017,Water_Quality_Rivers_2017.pdf,49,river,River,1,34
2017,Water_Quality_Rivers_2017.pdf,50,river,River,1,30
2017,Water_Quality_Rivers_2017.pdf,51,river,River,1,30
2017,Water_Quality_Rivers_2017.pdf,52,river,River,1,32
2017,Water_Quality_Rivers_2017.pdf,53,river,River,1,29
2017,Water_Quality_Rivers_2017.pdf,54,river,River,1,25
2017,Water_Quality_Rivers_2017.pdf,55,river,River,1,26
2017,Water_Quality_Rivers_2017.pdf,56,river,River,1,20
2017,Water_Quality_Rivers_2017.pdf,57,river,River,1,29
2017,Water_Quality_Rivers_2017.pdf,58,river,River,1,26
2017,Water_Quality_Rivers_2017.pdf,59,river,River,1,13
2017,Water_Quality_Rivers_2017.pdf,60,river,River,1,23
2017,Water_Quality_Rivers_2017.pdf,61,river,River,2,37
2017,Water_Quality_Rivers_2017.pdf,62,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,63,river,River,1,25
2017,Water_Quality_Rivers_2017.pdf,64,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,65,river,River,1,21
2017,Water_Quality_Rivers_2017.pdf,66,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,67,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,68,river,River,1,26
2017,Water_Quality_Rivers_2017.pdf,69,river,River,1,26
2017,Water_Quality_Rivers_2017.pdf,70,river,River,1,26
2017,Water_Quality_Rivers_2017.pdf,71,river,River,1,28
2017,Water_Quality_Rivers_2017.pdf,72,river,River,1,21
2017,Water_Quality_Rivers_2017.pdf,73,river,River,1,32
2017,Water_Quality_Rivers_2017.pdf,74,river,River,1,26
2017,Water_Quality_Rivers_2017.pdf,75,river,River,1,27
2017,Water_Quality_Rivers_2017.pdf,76,river,River,1,20
2017,Water_Quality_Rivers_2017.pdf,77,river,Canal,1,32
2017,Water_Quality_Rivers_2017.pdf,78,river,Canal,1,26
2017,Water_Quality_Rivers_2017.pdf,79,river,River,1,24
2017,Water_Quality_Rivers_2017.pdf,80,river,River,1,30
2017,Water_Quality_Rivers_2017.pdf,81,river,River,0,0
2018,NWMP_DATA_2018.pdf,1,groundwater,Groundwater,1,33
2018,NWMP_DATA_2018.pdf,2,groundwater,Groundwater,1,32
2018,NWMP_DATA_2018.pdf,3,groundwater,Pond/Tank,1,39
2018,NWMP_DATA_2018.pdf,4,groundwater,Groundwater,1,24
2018,NWMP_DATA_2018.pdf,5,groundwater,Pond/Tank,1,39
2018,NWMP_DATA_2018.pdf,6,river,Pond/Tank,1,40
2018,NWMP_DATA_2018.pdf,7,river,Pond/Tank,1,39
2018,NWMP_DATA_2018.pdf,8,river,River,1,17
2018,NWMP_DATA_2018.pdf,9,groundwater,Groundwater,1,9
2018,NWMP_DATA_2018.pdf,10,groundwater,Groundwater,1,15
2018,NWMP_DATA_2018.pdf,11,groundwater,Groundwater,1,26
2018,NWMP_DATA_2018.pdf,12,groundwater,Groundwater,1,26
2018,NWMP_DATA_2018.pdf,13,river,River,1,10
2018,NWMP_DATA_2018.pdf,14,groundwater,Groundwater,1,14
2018,NWMP_DATA_2018.pdf,15,groundwater,Groundwater,1,28
2018,NWMP_DATA_2018.pdf,16,groundwater,Drain/STP/WTP,1,38
2018,NWMP_DATA_2018.pdf,17,groundwater,Groundwater,1,36
2018,NWMP_DATA_2018.pdf,18,groundwater,Groundwater,1,26
2018,NWMP_DATA_2018.pdf,19,groundwater,Groundwater,1,27
2018,NWMP_DATA_2018.pdf,20,river,River,1,15
2018,NWMP_DATA_2018.pdf,21,groundwater,Pond/Tank,1,11
2018,NWMP_DATA_2018.pdf,22,groundwater,Groundwater,1,6
2018,NWMP_DATA_2018.pdf,23,groundwater,Groundwater,1,28
2018,NWMP_DATA_2018.pdf,24,river,River,1,15
2018,NWMP_DATA_2018.pdf,25,groundwater,Groundwater,1,18
2018,NWMP_DATA_2018.pdf,26,groundwater,River,1,34
2018,NWMP_DATA_2018.pdf,27,groundwater,Groundwater,1,40
2018,NWMP_DATA_2018.pdf,28,groundwater,Groundwater,1,14
2018,NWMP_DATA_2018.pdf,29,groundwater,Groundwater,1,28
2018,NWMP_DATA_2018.pdf,30,river,River,1,36
2018,NWMP_DATA_2018.pdf,31,groundwater,Groundwater,7,22
2018,NWMP_DATA_2018.pdf,32,groundwater,Groundwater,1,12
