monitoring_location,stn_code
"Borewell Of Gidc, Junagadhplot No. 317, Gidc- Ii, Dolatpara, At:Junagadh, Tal:Junagadh, Dist:Junagadh",3230
"Borewell Near Tsdf Site Of Saurashtra Enviro Project Ltd., Juna Katariya, Bhachauborewell Near Tsdf Site Of Saurashtra Enviro Project Ltd., Juna Katariya, Bhachau",3231
"Borewell Of Gidc, Antalia Water Supply, Billimora, Gandeviat- Gidc - Antalia, Ta-",3232
"Borewell Of Kaliawadi Grid Road, Navsariat - Kaliyawadi, Navsari City, Ta & Di - Navsari, Gujarat.",3233
"Borewell Nera Tsdf Of Nandesari Enviro Control Limited, Nadesari, Vadodaratsdf Site Of Nandesari",3234
"Borewell Of Gidc Kalol, B/H Gidc Office, Gidc, Kalol, Gandhinagarborewell Of Kalol Gidc",3235
"Borewell Of M/S Alfa Eca (I) Ltd., Unit-1, Sr.No. 249, Uma Ind. Estate, Vasna , Iyava, Sanand, Ahmedabadsr.No. 249, Uma Ind. Estate, Vasna , Iyava, Sanand, Ahmedabad",3236
"Borewell Of L & T Ltd., Plot No. 144/146, Sarkhej-Bavla Road, Sanand, Ahmedabad Plot No. 144/146, Sarkhej- Bavla Road, Sanand, Ahmedabad",3237
"Borewell Of Gidc Kansaribore Well Of Gidc Kansari, In The Premises Of Gidc Water Supply Tank, Gidc Kansari, Ta. Khambhat, Dist. Anand",3238
"Borewell Of Gidc, Sojitraborewell Of Gidc, Sojitra In The Premises Of Gidc Water Supply Tank, Gidc-Sojitra, Ta. Sojitra, Dist. Anand.",3239
"Borewell Near Tsdf Of Gujarat Maritime Board, Alang, Bhavnagarbapa Sitaram Madhi, Alang Rd, Vil- Manar, Bhavnagar",3242
"Borewell Of Gidc, Vartej, Bhavnagargidc Of Vartej, Near Madhusilica Industry, Vartej, Bhavnagar",3243
"Borewell Near Tsdf Of Bharuch Enviro Infrastructure Limited, Ankleshwar, Bharuchat Beil Tsdf Site, Gidc Ankleshwar, Dist Bharuch",3244
"Borewell At Dhangadhra Near Dhangadhra Chemicalsborewell At Dhrangadhra, Near Dcw Limited, Dhrangadhra, Tal. Dhrangadhra, Dist. Surendranagar",3245
"Borewell Of Gidc Office, Shankar Tekri, Udhyognagar, Jamnangarborwell Of Gidc Association Office, Jamnagar",3246
"Borewell Of Shri Mahavir Metal Craft Pvt. Ltd., Plot No. 3059, Road No.6, Nr. Mahavir Circle, Phase-Iii, Gidc, Dared, Jamnagarplot No. 3059, Road No.6, Nr. Mahavir Circle, Phase-Iii, Gidc, Dared, Jamnagar",3247
"Borewell Of Mr. Hitendrabhai Lakhmanbhai Ker Shiv Sai Park, New Smashan Road,",4411
"Borewell Of Shri Kankeshwar Mahadev Mandir, Opp. Msw Dumpsite, Vibhaparopp. Msw Dumpsite, Vibhapar",4412
"B/W Of Jashwantbhai Parmar, S. No. 18 At: Village Kalamsar, Ta Khambhatb/W Of Jashwantbhai Parmar S. No. 18, Nr.Khodiyar Pura, Vill. Kalamsar, Ta. Khambhat,Dist. Anand",4413
Bore Well At Voragamdinear Msw Site Of Vadodara Municipal Corporation,4416
"Bore Well Of Iti Collage Opp, M/S Paliwal Milk At Mota Sonela, Modasa Road, Tal, Lunavada, Dist. Mahisagarbore Well Of Iti Collage, Motasonela, Tal. Lunawada, Dist. Mahisagar",4422
"Vandkhadi At Village Umarwada, Ta Ankleshwar, Bharuchat Village Umarvada, Ta: Ankleshwar, Dist Bharuch",3196
"Masma Khadi- Olpad- Saras Roadorma, Olpad Saras Road, From Bridge,Surat",2080
"Amlakhadi Creek At Pungam.At Village Pungam, Ta: Ankleshwar, Dist Bharuch",2081
"Malav Talav, Dholka Dholka",3201
Moonsar Lake Of Viramgamviramgam,3200
"River Damanganga At Zeri Causeway Bridge, Daman (Gujarat And Ut Of Daman,Diu,Dadar & Nagar Haveli And Gujarat)",30040
"River Amlakhadi At Pungam Ankleshwar Distt Bharuchat Village Pungam, Ta: Ankleshwar, Dist Bharuch",1980
"River Bhadar D/S Jetpur Vill. After Conf. Of W.Water From Jetpur City,River Bhadar At Dublipat National Highway,(I.E. D/S Jetpur City),Jetpur , Dist:Raj(Id:31211)",1436
"River Bhogavo D/S Of Surendranagar.At Wadhwan Bridge, Wadhwan, Tal. Wadhwan, Dist. Surendranagar",2072
"River Daman Ganga At D/S Of Gidc Weir, Near Nh-48, Vapi, Gujarat (Ut Of Daman,Diu,Dadar & Nagar Haveli And Gujarat)",30039
"River Damanganga At Kachigaon D\S (Daman),River Damanganga At Kachigaon Bridge",1246
"River Damanganga At Kachigaon U\S At Gidc Wier,River Damanganga At Gidc Wier,",1150
"River Triveni Sangam, Nr. Somnath Temple, Veraval, Dist. Junagadh.Near Triveni Sangam Ghat, At: Somnath, Tal: Veraval, Dist: Gir Somnath.",2082
"River Vishwamitri Downstream Of At Khalipur Village, Before Meeting Jambuva Riverkhalipur Bridge- Vadodara",3204
"River Vishwamitri Upstream At Asod Bridge At N.H. 8 , Near Glden Chokdi, Asod Vemali Roadvillage: Asoj",3205
"Ahmedabad-1 Benrampurapirana Road, Ahmedabad",20015
"Ahmedabad-2 Narol Sarkhej Highwaynr. 35 Mld Stp, Narol-Sarkhej Highway, Vasna Ahmedabad",20016
"Narmada Main Canal, Nr. Village. Limbadia, Dist. Gandhinagar.Narmada Canal At Limbadiya",2073
"Tapi Canal At Village Umarwada, Near Gidc Estate Of Panoli.At Village Umarvada, Ta: Ankleshwar, Dist Bharuch",2074
"From Narmada Main Canal At Indorahmedabad Highway Bridge Near Village Motikantadi Tal, Godhra, Dist Panchmahalnarmada",4421
River Mahi At Sherkhi Bridgesindhrot Bridge-Vadodara,3206
River Mahi At Dodkavillage : Prathampura,4415
"River Mahi About 500 Meters D/S Of Kadana Dam Near Bridge, Panchmahal, Gujarat (Rajasthan And Gujarat)",30050
"River Sabarmati At Gandhi Nagar Chiloda Bridge, Lekawada,",1407
"River Sabarmati At Dharoi Dam, Dist. Mehsana.River Sabarmati Ta Dharoi Dam, Tal : Satalasana, Dist : Mehsana",2075
"River Sabarmati At Ahmedabad U/Shansol, Ahmedabad",10014
"River Sabarmaati At Kheroj Bridge, Sabarkantha, Ambaji Highway, Kheroj, Gujarat (Rajasthan And Gujarat)",30042
"River Sabarmati At Ahmedabad D/Svill: Miroli,Taluka Dascroi, Ahmedabad,",10015
"River Sabarmati At Mahudi Jain Temple, 150 Km. Form Origin,",1482
"River Narmada At Navagam, Near Gora Colony, Kevadia, Gujarat (Gujarat And Madhya Pradesh)",30048
"River Narmada At Zanor (Ntpc), Bharuchriver Narmada At Zanor (Ntpc), Bharuch",1981
"River Tapi Near Bardoli (Kapp Bridge) Bardolikakrapar,Surat",1983
"River Tapi At Kathore, (Nh-8 Bridge)River Tapi At Kathore, (Nh-8 Bridge) U/S Of Surat",47
"River Tapi At Surat U/S Kathore,River Tapi Near Limdeshwar Mahdev At Kathor",1248
"River Tapi At Rander Bridge, Suratrander,Surat",1982
"River Tapi At Ongc Bridge At Surat, Dist. Surathazira,Surat",2071
"River Tapi At Kukurmunda Bridge, Nizhar Road, Near Village Kukurmunda, Gujarat (Maharashtra And Gujarat)",30045
"River Amravati At Village Dadhal , Ta Ankleshwar, Bharuchnr Railway Bridge, At Village Dhadhal , Ta: Ankleshwar, Dist Bharuch",3203
"River Kim At Sahol Bridge, Olpad Hansot Road, Dist. Suratsahol, Olpad Hansot Road, Sahol Bridge,Surat",2070
