monitoring_location,stn_code
"Patalganga Near Intake Of Midc W/W, Turade, Khalapur, Raigad",1462
"Patalganga River At D/S Of Kharpada Bridge, Kharpada, Khalapur, Raigad",2685
"Patalganga River At Vyal Pump House, Vyal, Khalapur, Raigad",2686
"Patalganga River At Khalapur Pumping Station, Khalapur, Raigad",2687
"Patalganga River At Savroli Bridge, Khalapur. Raigad",2688
"Patalganga River At Gagangiri Maharaj Temple, Khopoli, Khalapur, Raigad",2689
"Pehlar Dam On Pehlar River-Inlet Of Water Works, Pehlar, Vasai, Thane",2696
"Savitri River At Ovale Village, Ovale, Mahad, Raigad",2199
"Savitri River Jackwell At Upsa Kendre, Nangalwadi, Mahad, Raigad",2701
"Savitri River At Shedav Dov, Mahad, Raigad",2702
"Savitri River At Dadli Bridge, Dadli, Mahad, Raigadh",2703
"Savitri River At Muthavali Village, Mahad, Raigadh",2704
"Surya River, U/S Of Surya Dam, Dhammi, Vikramgad, Thane",2706
"Surya River At Midc Pumping Station, Garvashet, Palghar, Thane",2707
"Surya River At Intake Of Vasai- Virar W/S Scheme, Masvan, Palghar, Thane",2708
"Tansa River Near Road Bridge, Village Dakewali, Wada, Thane",2709
"Ulhas At U/S Of Nrc Bund At Mohane, Kalyan, Thane",1093
"Ulhas At U/S Of Badlapur, Kulgaon, Ambernath, Thane",1094
"Ulhas River At Jambhul Water Works, Jambhul, Ambernath, Thane",2162
"Vaitarna River Near Road Bridge, Gandhare Village, Wada, Thane",2712
"Vashisti River At U/S Of Three M Paper Mills Near M/S Multifilms Plastic Pvt. Ltd. At Kherdi, Chiplun, Ratnagiri",2164
"Vashisti River At D/S Of Three M Paper Mills Near Chiplun Water Intake Jackwell, Kherdi,Chiplun, Ratnagiri",2713
"Vashisti River At U/S Of Pophali Near Konphansawane Bridge, Chiplun, Ratnagiri",2714
"Tapi At Ajand Village, Raver, Jalgaon",1313
"Rangavali D/S Of Navapur, Nandurbar",1907
"Tapi At Ubad Village,Shahada, Nandurbar",1314
"Tapi At Bhusawal U/S, Bhusawal Railway Colony, Bhusawal, Jalgaon",1251
"Amravati River D/S Of Dondaicha, Dhule, Dhule",2652
"Bori River D/S Of Amalner, Jalgaon, Jalgaon",2658
"Burai River Before Confluece To Tapi River, Mukudas, Dhule",2659
"Girna At Malegaon (Manmad), Nashik",1253
"Morna River At D/S Railway Bridge, Akola, Akola , Akola",2675
"Pedhi River Near Road Bridge At Dadhi-Pedhi Village, Bhatkuli,",2695
"Purna At Dhupeshwar, Malkapur, Akola",1913
"Purna River Near Achalpur-Amravati Road Bridge, Asegaon, Chandur Bazar, Amravati",2700
"Purna River A/C Of Morna, Andura Village, Balapur,",2155
"Godavari At U/S Of Gangapur Dam, Nashik",1095
"Godavari River Near Someshwar Temple, Someshwar, Nashik",2177
"Godavari River At Hanuman Ghat, Nashik City, Nashik",2179
"Godavari At Panchavati At Ramkund,Nashik",1096
"Godavari At Nasik D/S, Gadgebaba Maharaj Nagar, Nashik",1211
"Godavari River At Tapovan, Tapovan, Nashik",2180
"Godavari River At Kapila- Godavari Confluence Point, Tapovan, Nashik",2181
"Godavari River At Saikheda, Niphad, Nashik",2182
"Godavari River At Nandur- Madmeshwar Dam, Nandur, Nashik",2183
