monitoring_location,stn_code
River Hemavathi At D/S Of Holenarasipura Town At Ramadev Weir,1199
"River Shimsha At D/S Of Bridge, Halagur",1166
"River Shimsha At D/S Of Highway Bridge, Yediyur",1200
River Shimsha At Water Supply Intake Point At Shivansamudra,3580
River Arkavathi At D/S Of Kanakapura,1165
River Kabini At Saragur Village D/S,1197
River Kabini At Water Intake Of Kiadb At Nanjangud,1445
River Lakshmantirtha At D/S Of Hunsur Town,1196
River Aghanashini Marigadde (Sirsi),4496
"River Gangavali River, Near Bridge, Ankola",4087
"River Aghanashini , Near Bridge, Kumata",4088
River Sharavathi Near Bridge At Honnavara,4090
River Venkatpur Near Kadivinakatte Dam,4091
"River Krishna At Almatti Dam Haveli , Old Jackwell Point, Bagalkote",5597
River Krishna At D/S Of Narayanpura Dam,1181
"River Bhima Downstream, Dhulked Vill",5582
"River Bhadra D/S Mysore Paper Mill (Mpm), Bhadrawati, Shivamogga",4105
River Ghataprabha Davalshwar Barrage Jackwell For Drinking Water Supply,4104
River Markandeya At Rakkasakoppa Resrvoir,4098
River Tunga U/S Shivamogga City,4106
River Tungabhadra At Nadiharalahalli,5591
River Tungabhadra At Airani,5592
River Tungabhadra At Hirebidari,5593
River Tungabhadra At Konanathambige,5594
River Tungabhadra At Somalapura,5595
River Tungabhadra At Kuruvathi,5596
River Cauvery At Water Supply Intake Point At Shivansamudra,3580
River Cauvery At Balmavati Bridge To Thandra Hole Tributary,5587
River Cauvery D/S At Kondanagiri Bridge,5583
"River Cauvery D/S Of At Bethri Bridge , Murnad",5584
"River Cauvery D/S Of At Nellu Dikeri Bridge, Siddapura",5585
"River Cauvery D/S Of At Dubare, Hanging Bridge (Theppa Da Kindi)",5586
"River Cauvery At Ganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna",5590
"River Cauvery Atganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna,Maydya",5580
"River Cauvery At Karighatta Nimishamba Temple Road Bridge Srirangapatna,Maydya",5579
"River Cauvery At Mahadevpura Road Bridge,Maydya",5581
River Arkavathi At D/S Of Kanakapura Town,1165
River Arkavathi At Tippagondanahalli Reservoir,2778
River Arkavathi At Hesaraghatta Reservoir,2779
"River Shimsha Downstream Of Maddur Near Vydyanatheswara Temple Road Bridge,Maydya",5578
"River Arkavathi At Manchanbele Reservoir, Manchanabale Dam",4501
River Thenpennaiyar At Chokkarasanahalli Bridge (Bangalore),30053
"Hejamdi End Point Near Blue Flog Beach Padubidri, Kaup Tq, Udupi , District",5771
"Gujjarbettu, Kemmanu Asare Beach, Udupi Tq,",5772
"Kota Padukere, Brahmavara Tq, Udupi Dist",5773
"Gangoli Harbour Kundapura, Udupi Dist",5774
"Someshwara Beach Byndoor Tq, Udupi",5775
River Tungabhadra Atâ Airani,5592
River Tungabhadra Atâ Hirebidari,5593
River Tungabhadra Atâ Konanathambige,5594
River Tungabhadra Atâ Kuruvathi,5596
"River Â Cauvery At Ganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna",5590
"River Cauveryâ Atganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna,Maydya",5580
"River Cauveryâ At Mahadevpura Road Bridge,Maydya",5581
"River Shimsha Downstream Ofâ Maddur Near Vydyanatheswara Temple Road Bridge,Maydya",5578
